ID,Label
http://www.wikidata.org/entity/Q1332776,I'll Cry Tomorrow
http://www.wikidata.org/entity/Q1334550,Kate & Leopold
http://www.wikidata.org/entity/Q1335092,678
http://www.wikidata.org/entity/Q1337009,Ring 0: Birthday
http://www.wikidata.org/entity/Q1337306,Crazy/Beautiful
http://www.wikidata.org/entity/Q1337415,Paragraph 78
http://www.wikidata.org/entity/Q13380366,"Me, Myself and Mum"
http://www.wikidata.org/entity/Q1338266,My Boss's Daughter
http://www.wikidata.org/entity/Q13403118,Gagarin: First in Space
http://www.wikidata.org/entity/Q1340566,18 Again!
http://www.wikidata.org/entity/Q13405854,Penny's Shadow
http://www.wikidata.org/entity/Q13409586,"If You Don't, I Will"
http://www.wikidata.org/entity/Q13410435,Mamaroš
http://www.wikidata.org/entity/Q13420995,AE: Apocalypse Earth
http://www.wikidata.org/entity/Q13422356,5 Sundarikal
http://www.wikidata.org/entity/Q1343328,"Gandhi, My Father"
http://www.wikidata.org/entity/Q1344190,Enron: The Smartest Guys in the Room
http://www.wikidata.org/entity/Q1346495,SuperClásico
http://www.wikidata.org/entity/Q1346566,"Now, Voyager"
http://www.wikidata.org/entity/Q1347849,Life in a... Metro
http://www.wikidata.org/entity/Q1348275,Muriel's Wedding
http://www.wikidata.org/entity/Q1348409,Let's Make Love
http://www.wikidata.org/entity/Q1348501,Peas at 5:30
http://www.wikidata.org/entity/Q1350521,The Devil's Backbone
http://www.wikidata.org/entity/Q135236,"OOO, Den-O, All Riders: Let's Go Kamen Riders"
http://www.wikidata.org/entity/Q135248,Kamen Rider × Kamen Rider OOO & W Featuring Skull: Movie War Core
http://www.wikidata.org/entity/Q135353,Eva & Adam
http://www.wikidata.org/entity/Q1354797,Otto - Der Katastrofenfilm
http://www.wikidata.org/entity/Q1354957,Erkan & Stefan in Der Tod kommt krass
http://www.wikidata.org/entity/Q13550796,Police Story 2013
http://www.wikidata.org/entity/Q13553877,La Fille du 14 juillet
http://www.wikidata.org/entity/Q13553885,Le Démantèlement
http://www.wikidata.org/entity/Q1356753,Stalag 17
